"W (kg) = ",4.5,"W = ",9.1,"W = ",14,"W = ",18,"W = ",23,"W = ",27,"W = ",32,"W = ",36,"W = ",41,"W = ",45,"W = ",91,"W = ",140,"W = ",180,"W = ",230,"W = ",270,"W = ",320,"W = ",360,"W = ",410,"W = ",450,"W = ",910
6.313255330836,4.204310331143,6.376179502933,7.122650312075,6.536247470085,9.483896280755,7.417286276257,9.47167490677,8.231338072825,9.420340555499,9.433963126779,9.405330233662,10.1624408323,9.455246098751,11.11124328646,9.378979545928,12.14862939015,9.403446907672,13.41525990474,9.402708451407,17.36144186791,9.350609593124,21.91818246808,9.323899634107,26.07235142016,9.448194473868,29.3674589379,9.498002161694,33.24345314475,9.421131776535,37.25964460715,9.344956917014,40.3363088933,9.470238984533,43.88409944299,9.419060356764,46.34433818351,9.520013354468,71.34426156028,9.593470534449
6.344639409554,4.181852315617,6.407876386546,7.065670251625,6.568740074038,9.33280057338,7.435699606597,9.407103120333,8.251772277659,9.356118733646,9.480860682141,9.35509011441,10.18766897816,9.41875009402,11.16647883701,9.303949213388,12.14862939015,9.4539095974,13.48194904542,9.302561041367,17.44774803322,9.275806215657,22.02714083074,9.24930993203,26.20196073999,9.397725388223,29.51344869988,9.422019667312,33.40871101817,9.345764232909,37.44486753226,9.295039291768,40.53682634858,9.419652144506,44.10225346325,9.343709384164,46.57472239601,9.469160636453,71.69892390221,9.542225432819
6.376179502933,4.159514263278,6.439730839818,7.009146022523,6.568740074038,9.382884146377,7.472663513417,9.356853530915,8.292792996314,9.256467546539,9.504396812897,9.318980698588,10.21295975262,9.35453911491,11.22198897123,9.25425063754,12.20902193268,9.353216848515,13.48194904542,9.352482336836,17.5344832386,9.226257970262,22.13664084072,9.224555387873,26.33221436594,9.347525891504,29.66016419746,9.371690398703,33.57479041169,9.295842295252,37.63101122654,9.220680467803,40.73834060429,9.344296437699,44.32149195778,9.29379842282,46.80625188077,9.4185795566,72.05534932045,9.491254065332
6.392008297337,4.137303656232,6.471743646049,6.934492232674,6.601394203288,9.282947883244,7.49121431713,9.320737308538,8.292792996314,9.306141485719,9.527991371835,9.255449883035,10.26372980959,9.304570304777,11.27777505413,9.15568443845,12.26971469502,9.253596569129,13.54896970717,9.252869880668,17.62164961686,9.15244938584,22.24668519063,9.150760423837,26.46311550096,9.272747183156,29.80760903838,9.321629972165,33.74169540919,9.246187023841,37.81808026726,9.171426685662,40.94085661566,9.294382340512,44.54182031765,9.24415406909,47.03893233111,9.368268663908,72.41354657949,9.415325554639
6.407876386546,4.115211647426,6.471743646049,6.971705515568,6.634210660799,9.184076032347,7.509811173007,9.257194517548,8.334017634721,9.207022601828,9.575356354806,9.206010374341,10.28920940421,9.268655888767,11.27777505413,9.204817534813,12.26971469502,9.303255101486,13.61632353805,9.203444153481,17.70924931143,9.079231258259,22.35727658646,9.077555807682,26.5946673639,9.223215278087,29.95578684831,9.24705842702,33.90943011486,9.196796994234,38.00607925445,9.098056742725,41.14437936256,9.24473486769,44.76324396073,9.194774898845,47.27276946865,9.343195742575,72.77352448739,9.365032043734
6.439730839818,4.093229567182,6.503915592436,6.87901740669,6.634210660799,9.233361489457,7.52845419537,9.221462965838,8.375447206594,9.108959424339,9.622956795758,9.107957977996,10.34035850891,9.205450081979,11.33383845748,9.106777843296,12.33070916961,9.204166960216,13.68401219428,9.15428244195,17.79728447638,9.030733050349,22.46841774764,9.029066549466,26.72687318963,9.17394795584,30.10470127094,9.197663742669,34.07799865332,9.147670789598,38.195012811,9.025273747567,41.34891384961,9.195352595013,44.98576833184,9.145659495564,47.50776904342,9.268451674725,73.13529189602,9.315007183895
6.455717399705,4.071372901305,6.536247470085,6.82398637042,6.667190253528,9.110604896664,7.547143498829,9.158596963454,8.375447206594,9.157841775426,9.622956795758,9.156834954919,10.36602833342,9.156295632324,11.39018055988,9.033925080732,12.39200685629,9.155001387694,13.71798260172,9.118948117298,17.8857572765,8.958488633936,22.58011140714,8.980836304604,26.85973622907,9.100557843146,30.25435596807,9.148532908153,34.24740516964,9.098807000668,38.38488558279,8.97706376258,41.55446510631,9.146234105873,45.20939890284,9.096806450292,47.74393683408,9.21894271482,73.49885770124,9.265249540077
6.471743646049,4.049632943723,6.568740074038,6.769395573616,6.700333792444,9.037721518287,7.565879198274,9.123245985318,8.417082730686,9.036089209476,9.670793865185,9.059306321585,10.4175593158,9.058772743267,11.44680274678,8.961655128588,12.45360926238,9.057492283521,13.75203734032,9.056780995205,17.97466988732,8.910635392624,22.6923603115,8.932863689531,26.99325974934,9.051945715773,30.40475461972,9.099664514076,34.41765382955,9.050204225708,38.57570223879,8.905248691864,41.76103818717,9.097377991226,45.43414117281,9.048214361602,47.98127864799,9.169698215173,73.86423084313,9.215757684902
6.503915592436,4.028001162917,6.601394203288,6.715241494433,6.733642092545,8.941461551556,7.603490246122,9.061031773252,8.458925230815,8.963801944649,9.718868739402,8.962816457037,10.4175593158,9.107385772377,11.50370641052,8.913784972923,12.45360926238,9.106098441168,13.82040064891,9.008402709069,18.06402449522,8.863037767276,22.80516722093,8.861402212312,27.12744703378,9.003593258078,30.55590092418,9.051057158567,34.58874881945,9.00186107047,38.76746747118,8.857679840464,41.96863817183,9.048782849556,45.66000066815,8.975830097502,48.21980032138,9.145156741156,74.2314203062,9.166530198617
6.520061490255,4.006492797914,6.634210660799,6.661520639201,6.733642092545,8.989445041484,7.622365825739,9.012648475732,8.500975735887,8.868329288711,9.718868739402,9.010914546004,10.46934646593,9.010383817882,11.53226423321,8.87937893683,12.51551790268,9.009110197922,13.88910380111,8.960282843511,18.15382329743,8.792134886239,22.91853490934,8.814067574099,27.26230138206,8.955499082994,30.70779859814,8.978650152547,34.76069434657,8.929847625266,38.96018599546,8.810365085912,42.17727016515,8.976394037643,45.88698294277,8.927884223908,48.4595077195,9.071996953564,74.60043511966,9.11756566905
6.536247470085,3.985099281381,6.667190253528,6.59056937634,6.767115972884,8.846226841154,7.641288263771,8.977860839537,8.500975735887,8.915920321413,9.767182600568,8.914940097946,10.52139105725,8.962253369905,11.56089295037,8.818845043295,12.57773429953,8.960986553196,13.95814848633,8.864847669205,18.24406850209,8.745170250846,23.03246616446,8.766985781645,27.39782611023,8.883856526256,30.86045137677,8.930689215165,34.93349463904,8.882147374615,39.15386255059,8.739883577881,42.38693929741,8.92844515167,46.11509357814,8.880194461089,48.70040673676,9.023537388883,74.97128435757,9.068862691576
6.568740074038,3.963812217752,6.667190253528,6.625937030439,6.767115972884,8.893699263207,7.660257676544,8.916655559743,8.543235279924,8.820957648379,9.815736636723,8.867319478306,10.54751029304,8.927660252182,11.61836377253,8.771737731203,12.64025998282,8.865543883741,13.95814848633,8.912420018133,18.33476232833,8.675210291042,23.14696378783,8.696851301092,27.53402455086,8.83640194463,31.0138630138,8.882984469024,35.10715394604,8.834701922703,39.34850189907,8.693198051451,42.59765072437,8.857019022046,46.34433818351,8.809154329252,48.94250329686,8.975336678941,75.34397713911,9.020419869072
6.568740074038,3.942654343962,6.700333792444,6.537845878062,6.800756256581,8.775458444831,7.679274180672,8.882238443562,8.585704902089,8.727006414314,9.840104093296,8.833092792902,10.57369436954,8.866797207698,11.67612029023,8.678310734092,12.64025998282,8.913119968837,14.02753640237,8.817494626517,18.42590700632,8.605809999699,23.26203059498,8.65039563865,27.67090005305,8.78920084946,31.16803728161,8.811922017571,35.28167653783,8.787509908481,39.54410882709,8.623653860909,42.80940962742,8.809707797364,46.57472239601,8.762098781704,49.18580335295,8.951315387648,75.7185226288,8.972235811875
6.601394203288,3.921594006952,6.733642092545,6.485544159317,6.834563770852,8.705256184331,7.7174489309,8.82166773583,8.585704902089,8.773839051459,9.864532041808,8.772874448521,10.62625768895,8.819433751229,11.67612029023,8.724882050572,12.70309649006,8.818187122108,14.09726925549,8.770394527899,18.5175047773,8.559840649351,23.37766941537,8.581193860547,27.80845598259,8.718888651927,31.32297797136,8.76485168596,35.45706670593,8.717211238204,39.7406881446,8.57758919464,43.02222121371,8.786129789677,46.80625188077,8.715294589107,49.43031288778,8.879706299802,76.09493003671,8.90045936399
6.634210660799,3.900646167198,6.767115972884,6.433660845936,6.868539347024,8.612537276253,7.736607411679,8.774562573265,8.628385646708,8.680389673373,9.913570015704,8.702692859577,10.65263725498,8.785391898426,11.73416392368,8.63195410914,12.7662453664,8.724265396672,14.16734876041,8.676981837126,18.60955789366,8.514116851853,23.49388309258,8.535356001358,27.94669572197,8.672315273349,31.47868889303,8.718032788272,35.45706670593,8.763991310482,39.93824468551,8.508969856415,43.23609071627,8.71584216013,47.03893233111,8.668740408808,49.67603791384,8.832273887293,76.4732086187,8.852916095574
6.667190253528,3.879810223778,6.800756256581,6.382192590743,6.868539347024,8.658755625823,7.755813453172,8.740693917299,8.671278563302,8.587935616287,9.962851764254,8.633072712092,10.67908230799,8.725498748057,11.79249610018,8.585845105729,12.7662453664,8.771083324411,14.16734876041,8.723546022208,18.70206861898,8.446005282193,23.6106744843,8.489762992637,28.08562267051,8.625990674137,31.63517387556,8.671463981431,35.63332876319,8.693880785218,40.13678330772,8.463517793629,43.45102339417,8.669285054889,47.27276946865,8.622434905323,49.92298447351,8.808635484477,76.85336767664,8.805626787349
6.667190253528,3.859100732375,6.834563770852,6.314216426041,6.902683820556,8.543638358979,7.79436869087,8.681088445097,8.671278563302,8.634021943425,10.0123784993,8.58695773348,10.73216952563,8.678890060563,11.85111825412,8.494398034411,12.82970816468,8.677663297328,14.23777664039,8.630632310696,18.79503922812,8.400889555043,23.72804646243,8.421846249946,28.22524024441,8.556984131837,31.79243676691,8.625143929535,35.81046704388,8.624331132915,40.3363088933,8.440866317305,43.66702453258,8.622976642088,47.50776904342,8.576376750306,50.1711586392,8.73816781298,77.23541655863,8.758590082747
6.700333792444,3.838486710732,6.834563770852,6.34810105872,6.93699803106,8.475290621996,7.813718124094,8.634733935417,8.714384706607,8.5420617449,10.06215143869,8.495498811662,10.78552064729,8.58645197572,11.85111825412,8.539982401148,12.89348644543,8.631310130766,14.30855462724,8.584530367889,18.8884720072,8.333683785603,23.84600191314,8.376859572242,28.36555187688,8.511275592898,31.95048143418,8.556144161056,35.98848590384,8.578262848886,40.53682634858,8.373340740177,43.88409944299,8.576915593295,47.74393683408,8.530564622504,50.42056651352,8.69149145159,77.61936465926,8.711804632443
6.716967296251,3.81799029827,6.868539347024,6.280487999888,6.971482822322,8.385021056634,7.83311559207,8.601404999578,8.757705136604,8.451081006257,10.06215143869,8.541089085614,10.78552064729,8.632530341044,11.91003182702,8.44902380941,12.95758177697,8.585204567272,14.37968446141,8.538674686196,18.98236925375,8.289168042211,23.96454373695,8.33211319828,28.50656101817,8.465811213641,32.10931176367,8.510440108959,36.16738972055,8.532440646178,40.73834060429,8.328613162635,44.10225346325,8.531100587174,47.98127864799,8.484997207721,50.6712142294,8.668229834183,78.00522141981,8.665269094321
6.750358283835,3.797595874776,6.902683820556,6.213595081723,6.971482822322,8.430018462383,7.852561214043,8.542766153529,8.757705136604,8.496432916346,10.11217180636,8.450118706679,10.83913698486,8.540586029443,11.96923826757,8.35903400953,12.98974882902,8.552066808272,14.41538186749,8.505716526409,19.0767332767,8.244890086988,24.08367484882,8.287605844438,28.64827113571,8.398086081342,32.26893166104,8.464980192577,36.34718289325,8.486863210306,40.94085661566,8.261985592746,44.32149195778,8.462853150355,48.21980032138,8.439673198784,50.92310795027,8.621927058017,78.3929963285,8.618982133434
6.767115972884,3.77731780759,6.902683820556,6.246939739674,7.006139042324,8.295712944372,7.891597398445,8.49713356226,8.80124091854,8.405938166291,10.1624408323,8.404981006994,10.89301985678,8.494965083666,11.96923826757,8.4038919583,13.02199573541,8.493764318271,14.45116789198,8.447730022814,19.17156639645,8.178932288279,24.20339817818,8.221306326519,28.79068571414,8.353226322489,32.42934505133,8.41976310782,36.52786984306,8.441529233809,41.14437936256,8.21785283705,44.54182031765,8.417647427544,48.4595077195,8.394591295499,51.1762538702,8.575871615749,78.7826989207,8.572942421966
6.800756256581,3.757140642898,6.93699803106,6.163887317358,7.006139042324,8.34023108676,7.91118820085,8.464335745741,8.844993122962,8.316407267757,10.18766897816,8.372538887202,10.92006165692,8.462175637189,12.02873903164,8.314382853745,13.08672990468,8.44839347837,14.52300667671,8.402605082678,19.26687094496,8.135243175477,24.32371666901,8.155537194113,28.93380825543,8.30860618942,32.59055587911,8.352406352984,36.70945501306,8.396437416207,41.34891384961,8.173955823731,44.76324396073,8.372683178541,48.70040673676,8.349750204619,51.43065821404,8.50726601788,79.17433877921,8.549998085222
6.834563770852,3.737071257851,6.971482822322,6.114577207138,7.040967543262,8.251400028477,7.930827637202,8.406631349688,8.844993122962,8.361036464234,10.21295975262,8.315460303079,10.94717058802,8.404485967366,12.08853558237,8.225827102688,13.15178587659,8.403264994276,14.59520258213,8.357721184835,19.36264926576,8.091787435261,24.44463327996,8.111973050057,29.07764227897,8.242138672108,32.75256810855,8.307790599917,36.89194286844,8.35158646397,41.55446510631,8.130293293534,44.98576833184,8.327959113473,48.94250329686,8.282953541783,51.6863272376,8.461823056429,79.56792553445,8.481599471448
6.851530499082,3.717116374672,7.006139042324,6.049451390045,7.075969181569,8.18539015128,7.950515828236,8.374182859791,8.888962825735,8.249877343069,10.26372980959,8.271041903417,11.00159051014,8.359592022469,12.08853558237,8.269970209457,13.18443503814,8.370829498067,14.66775738354,8.313077041719,19.45890371405,8.027054433217,24.56615098436,8.068641611045,29.22219132164,8.176202884277,32.91538572353,8.263413169238,37.07533789658,8.284775111353,41.76103818717,8.086863993926,45.20939890284,8.283473949359,49.18580335295,8.238708782336,51.94326722777,8.439176115842,79.96346886472,8.436293612078
6.868539347024,3.697268044815,7.006139042324,6.081915186727,7.111144817934,8.119908342517,7.970252894984,8.317093068119,8.933151108074,8.183879647112,10.31475225164,8.226860771948,11.05628096134,8.270554752583,12.14862939015,8.181887493517,13.21716525088,8.313762567459,14.70416992742,8.28098965913,19.55563665671,7.962839284811,24.68827277032,8.025541634045,29.3674589379,8.132528351036,33.07901272773,8.219272787907,37.25964460715,8.240520621693,41.96863817183,8.06522058125,45.43414117281,8.217207485938,49.43031288778,8.194700363554,52.20148450271,8.394096867808,80.36097849642,8.391229761412
6.902683820556,3.677518479105,7.040967543262,6.017137249904,7.146495317326,8.033423922154,8.009874141258,8.272665946775,8.97755905657,8.140164107178,10.34035850891,8.195106172805,11.05628096134,8.314937885966,12.20902193268,8.116433705455,13.28286963521,8.269353236532,14.74067286504,8.22453519875,19.65285047241,7.920304468349,24.81100164084,7.982671882666,29.51344869988,8.089087112501,33.24345314475,8.175368189687,37.44486753226,8.174597778007,42.17727016515,8.000700109779,45.66000066815,8.173313919869,49.67603791384,8.150927022983,52.46098541198,8.326945438776,80.76046420431,8.34640662672
6.919819656048,3.657881590595,7.075969181569,5.98499572106,7.146495317326,8.076534515834,8.029758564356,8.24073454569,9.022187763213,8.05346394447,10.36602833342,8.139237210787,11.11124328646,8.22637622331,12.26971469502,8.073078439118,13.34890064527,8.20319973655,14.81395081965,8.180602490497,19.75054755164,7.877996858608,24.9343406138,7.918811787548,29.66016419746,8.024375712607,33.40871101817,8.10996655501,37.63101122654,8.130931818704,42.38693929741,7.95796305349,45.88698294277,8.129654818506,49.92298447351,8.107387504914,52.7217763367,8.282465689373,81.16193581175,8.301822922178
6.954219051196,3.638342414112,7.093535196034,5.953037569287,7.182021549015,7.969157818857,8.049692350311,8.184554518778,9.022187763213,8.096682080996,10.4175593158,8.095760135774,11.16647883701,8.138757823034,12.33070916961,8.008495106044,13.41525990474,8.13757545396,14.88759304926,8.136904456034,19.84873029677,7.814974146899,25.05829272212,7.876512151207,29.80760903838,7.981512189188,33.57479041169,8.066645834022,37.81808026726,8.08749910831,42.59765072437,7.91545428422,46.11509357814,8.086228929418,50.1711586392,8.064080560346,52.98386368974,8.260298774853,81.56540319093,8.257477368831
6.971482822322,3.618914714495,7.111144817934,5.921250064831,7.21772438659,7.905405834083,8.089708501272,8.140835373906,9.067038325424,8.010445041475,10.46934646593,8.009532915809,11.16647883701,8.182433680921,12.39200685629,7.965716411499,13.48194904542,8.094107255494,14.96160136473,8.071810525059,19.94740112211,7.773229176405,25.18286101377,7.834438465336,29.95578684831,7.938877628334,33.74169540919,8.023556517794,38.00607925445,8.065853995835,42.80940962742,7.873172582536,46.34433818351,8.043035006864,50.42056651352,8.021004946949,53.2472539158,8.216175029572,81.97087626309,8.213368694555
7.006139042324,3.599583685993,7.146495317326,5.889620733166,7.253604707984,7.842163854964,8.109791112277,8.109412821471,9.112111846077,7.925126504979,10.46934646593,8.052515300712,11.22198897123,8.095283308749,12.45360926238,7.880874275656,13.54896970717,8.050871249564,15.03597758593,8.007237335094,20.04656245398,7.711044589355,25.30804855189,7.792589522981,30.10470127094,7.875367880229,33.90943011486,7.980697370239,38.195012811,8.001328457149,43.02222121371,7.83111673552,46.57472239601,8.000071811754,50.6712142294,7.978159429031,53.51195349167,8.172286978538,82.37836499884,8.191386708924
7.023531704249,3.580362946812,7.164236412136,5.858171856333,7.289663395493,7.758637666394,8.129923578139,8.054128061596,9.112111846077,7.967655931029,10.52139105725,7.966748677633,11.27777505413,8.052041020737,12.45360926238,7.923166226391,13.58260487315,8.019795946801,15.11072354177,7.96446535914,20.14621673075,7.669854775695,25.43385841484,7.730250056263,30.25435596807,7.833300306669,34.07799865332,7.916853070904,38.38488558279,7.958588044439,43.23609071627,7.789285536732,46.80625188077,7.957338111622,50.92310795027,7.935542777497,53.77796892629,8.128633362752,82.78787941831,8.147631068784
7.040967543262,3.561244840836,7.182021549015,5.826890907436,7.289663395493,7.80027364617,8.170338569799,8.011105611109,9.180142600174,7.861711328455,10.57369436954,7.881895547215,11.30577200475,8.020961202811,12.51551790268,7.838777288779,13.65012590916,7.965106498927,15.18584107025,7.921921856734,20.24636640292,7.628884984204,25.56029369628,7.688957653441,30.40475461972,7.791457443976,34.24740516964,7.874563897371,38.57570223879,7.916075936676,43.45102339417,7.747677786176,47.03893233111,7.914832680582,51.1762538702,7.89315376982,54.04530676099,8.085212929938,83.19942959145,8.104109156597
7.075969181569,3.542221865455,7.21772438659,5.795765610739,7.325901335801,7.696569809085,8.190621344048,7.980183798474,9.225778378058,7.777976941486,10.57369436954,7.924192978505,11.33383845748,7.966279449172,12.57773429953,7.755287170224,13.68401219428,7.922575126434,15.26133201851,7.879605607447,20.34701393318,7.588134039596,25.68735750527,7.647885820785,30.55590092418,7.749838091821,34.41765382955,7.832500618418,38.76746747118,7.873790914334,43.66702453258,7.726942160137,47.27276946865,7.872554299296,51.43065821404,7.850991190004,54.31397356961,8.020532522883,83.6130256383,8.060819723866
7.111144817934,3.523300504427,7.235642306769,5.764817893203,7.362319419999,7.655457314846,8.210954470057,7.925780038945,9.225778378058,7.819716703613,10.62625768895,7.839793105048,11.39018055988,7.923726256505,12.57773429953,7.796905169885,13.75203734032,7.8802553876,15.2992181048,7.849191367508,20.44816179644,7.527430183963,25.81505296628,7.586703960482,30.70779859814,7.687840629697,34.58874881945,7.790662027392,38.96018599546,7.831731764397,43.88409944299,7.665127861796,47.50776904342,7.809575127189,51.6863272376,7.809053828547,54.58397595865,7.977689528495,84.02867772917,8.017761528764
7.128798155523,3.504487095443,7.253604707984,5.734035427557,7.398918543607,7.573919721001,8.231338072825,7.895187571782,9.271641017801,7.736429597653,10.67908230799,7.797915560004,11.44680274678,7.839331354063,12.64025998282,7.713861027538,13.82040064891,7.838161706615,15.33719824287,7.795680630107,20.54981247994,7.487221176867,25.94338321937,7.546178332754,30.86045137677,7.646774763807,34.76069434657,7.749046924085,39.15386255059,7.769079166023,44.10225346325,7.624183319893,47.74393683408,7.767858996447,51.94326722777,7.767340482407,54.85532056748,7.956338306712,84.44639608494,7.974933336098
7.146495317326,3.485774144641,7.289663395493,5.672962727056,7.398918543607,7.614564429761,8.272257210179,7.841347866628,9.294657763077,7.695119293888,10.73216952563,7.714860656082,11.44680274678,7.88140036872,12.70309649006,7.67265616941,13.85470963917,7.807907434675,15.41344160889,7.754038719108,20.65196848325,7.427324607954,26.07235142016,7.505869179336,31.0138630138,7.605928257997,34.93349463904,7.7076541147,39.34850189907,7.727579351122,44.32149195778,7.583457489999,47.98127864799,7.726365699282,52.20148450271,7.705203003965,55.12801406847,7.913838216294,84.86619097732,7.93233391727
7.182021549015,3.467154308403,7.289663395493,5.703406133686,7.435699606597,7.493250576804,8.292792996314,7.799477329554,9.317731647167,7.654029575237,10.73216952563,7.756261710759,11.50370641052,7.797456275538,12.7662453664,7.631671413814,13.88910380111,7.75467814457,15.49006399139,7.712619245229,20.7546323184,7.387650331266,26.20196073999,7.465775343895,31.16803728161,7.56529994052,35.10715394604,7.666482411819,39.54410882709,7.686301214311,44.54182031765,7.542949203828,48.21980032138,7.685094045393,52.46098541198,7.664044394095,55.40206316713,7.871565147103,85.28807272905,7.889962050249
7.21772438659,3.448633933084,7.325901335801,5.642659663066,7.435699606597,7.533462382392,8.334017634721,7.716405791363,9.364051399523,7.613144316659,10.78552064729,7.673650458274,11.56089295037,7.755804879636,12.79793742795,7.60221416721,13.95814848633,7.713255255095,15.56706727451,7.671421020286,20.85780650989,7.348187981257,26.33221436594,7.425895676273,31.32297797136,7.524888645887,35.28167653783,7.625530634365,39.7406881446,7.645243571462,44.76324396073,7.502657299333,48.4595077195,7.623614525259,52.7217763367,7.623105639714,55.67747460235,7.808593888055,85.71205171421,7.847816519528
