"J = ",1,"J = ",2,"J = ",3,"J = ",4,"J = ",5,"J = ",6,"J = ",7,"J = ",8,"J = ",9,"J = ",10,"J = ",11,"J = ",12,"J = ",13,"J = ",14,"J = ",15,"J = ",16,"J = ",17,"J = ",18,"J = ",19,"J = ",20,"J = ",21,"J = ",22,"J = ",23,"J = ",24,"J = ",25,"J = ",26,"J = ",27,"J = ",28,"J = ",29,"J = ",30,"J = ",31,"J = ",32,"J = ",33,"J = ",34,"J = ",35,"J = ",36,"J = ",37
4.306441513935,10.44947220216,3.684148774397,10.62465090059,3.084673645518,10.61240619958,2.476028904975,10.56284895066,1.792202777292,10.52865144006,1.109466492538,11.51762521167,1.126954986111,13.32829600929,1.112115130804,15.50508005531,1.113478400499,18.06875546774,1.11491957132,21.24123933609,1.144633286384,25.1810469728,1.136093356934,29.6470584633,1.145738740445,36.03943975635,1.121385364733,43.88971493125,1.123177090619,53.66641713014,1.106250288885,66.21299082983,1.136275608451,81.28804407375,1.110067444032,101.6283892671,1.111937071043,125.3580617885,1.130592535842,155.9534507432,1.113843422866,191.7412214828,1.117545952076,235.2685888935,1.119259776836,285.171687202,1.111536436661,344.1928614973,1.139395363019,418.8894565404,1.152385723489,495.8310104953,1.144638850683,596.87310811,1.136917133448,720.5374833158,1.168104972748,875.624575635,1.130828093967,1044.763503164,1.14861088068,1249.612482044,1.178441447432,1500.947016937,1.126181848247,1781.189522009,1.240557393789,2127.826680177,1.119938629456,2538.375630145,3.638275212611,2807.408694961,4.438793671497,2811.685101006
4.323227351723,10.53901077895,3.695635480852,10.62310549252,3.101459483305,10.70334091179,2.490419746846,10.59947474253,1.80423324597,10.55264991885,1.118864706911,11.51625449714,1.138985454788,13.35867585716,1.121513345176,15.5032347931,1.122876614872,18.06660510209,1.124317785693,21.2387114126,1.154031500757,25.17805017213,1.144434939913,29.68527038265,1.1572254469,36.03419764142,1.130783579106,43.88449160882,1.132575304991,53.66003028072,1.115648503257,66.20511081056,1.145673822823,81.27836996983,1.119465658405,101.6162944552,1.121296334853,124.7963512991,1.142079242297,155.9307665418,1.125113490001,191.5462813261,1.126944166449,235.2405895388,1.128657991209,285.1377488712,1.120934651034,344.1518990464,1.158381598475,417.894498772,1.161791241092,496.1785680163,1.154037065055,596.8020741401,1.145730838981,721.3238694557,1.176967289717,875.4554204332,1.140226308339,1044.639165682,1.160619710156,1249.422458427,1.190450276908,1500.718773873,1.13558006262,1780.977542341,1.249955608161,2127.573447163,1.129336843829,2538.073537631,3.649187861961,2790.703825686,4.44819188587,2811.350481885
4.334714058178,10.53747782766,3.712382368077,10.66739300988,3.110857697678,10.70206710537,2.501906453301,10.59793299646,1.818075997778,10.55849169059,1.128262921283,11.51488394574,1.148383669161,13.35708603888,1.130911559549,15.5013897505,1.132274829244,18.06445499235,1.133716000065,21.23618378995,1.163429715129,25.17505372811,1.153316541533,29.72206479013,1.166623661273,36.02990920545,1.140181793478,43.87926890803,1.141973519364,53.65364419141,1.12504671763,66.19723172908,1.155072037195,81.26869701723,1.128824922215,101.1609672295,1.130694549226,124.7814992641,1.15147745667,155.9122091948,1.134501966732,191.3142693254,1.136342380821,235.2125935164,1.138056205581,285.1038145793,1.130332865406,344.1109414705,1.167194803657,417.6970882629,1.177452226813,495.9295656067,1.163435279427,596.731048624,1.154072421961,722.2535795503,1.185288259738,875.4188659039,1.149624522712,1044.514842998,1.170017924529,1249.273764448,1.199848491281,1500.540173077,1.144978276992,1780.765587902,1.259383035456,2134.307016733,1.138735058201,2537.771481068,3.658586076334,2790.37170355,4.457590100242,2811.015902587
4.351499895965,10.62777049981,3.721780582449,10.66612348163,3.12025591205,10.70079345055,2.518692291089,10.68874369188,1.836941097867,10.59321537891,1.137661135656,11.51351355744,1.165637957021,13.33180380321,1.140309773921,15.49954492747,1.141673043617,18.06230513849,1.143114214438,21.23365646811,1.172827929501,25.17205764069,1.164909836513,29.72492108139,1.176021875645,36.02562127984,1.149580007851,43.87404682879,1.151371733736,53.64725886211,1.134444932002,66.1893535853,1.164460513927,81.1702596429,1.138223136587,101.1489280457,1.138673293801,124.6325816462,1.160875671042,155.8936540563,1.143870968183,190.6652976389,1.145740595194,235.1846008257,1.147454419954,285.0698843259,1.139770030341,345.5775214774,1.186595284089,418.6391481059,1.199358456128,494.5170557321,1.1728334938,596.6600315606,1.16295402358,723.1488010579,1.195096461905,875.651918565,1.159032474725,1045.532651995,1.179416138901,1249.125088165,1.209246705653,1500.361593537,1.154376491365,1780.553658687,1.268790987469,2136.386754421,1.148133272573,2537.469460454,3.667906389581,2765.750415064,4.466988314615,2810.681363108
4.360898110338,10.62650568704,3.731217747384,10.71158185439,3.134137614422,10.7536284041,2.528090505461,10.68747162268,1.863233147308,10.544768305,1.147059350028,11.51214333224,1.184756517299,13.31115069709,1.149707988294,15.497700324,1.151071257989,18.06015554049,1.15251242881,21.23112944705,1.182226143874,25.16906190984,1.174308050885,29.72138351349,1.185410352377,35.98198495125,1.15893927166,43.67745386966,1.168626021597,53.54571555861,1.143804195812,65.89276911624,1.173829515378,80.89491583046,1.147621350959,101.1368902946,1.146487611359,124.3752898452,1.177455163586,155.4412428868,1.153269182555,190.6426065294,1.155099859003,234.130774248,1.16135594538,285.01970323,1.149168244714,345.5363942379,1.195900573548,417.9040409502,1.208258594815,495.507383722,1.182233331112,596.6977090055,1.17454731856,723.2182956781,1.204508946007,876.033809371,1.168450164379,1047.695932784,1.188814353274,1248.976429577,1.218644920025,1500.183035249,1.163774705737,1780.341754694,1.278189201841,2136.13250267,1.157531486946,2537.167475783,3.677304603953,2765.421262638,4.476347578424,2798.087125596
4.372384816793,10.62496000918,3.74270445384,10.71002380178,3.148528456293,10.79091570771,2.541972207833,10.74024079997,1.877408369992,10.63547505388,1.156457564401,11.51077327011,1.202162340292,13.34799238367,1.163550740102,15.50627959352,1.160469472362,18.05800619832,1.161910643183,21.22860272673,1.191624358246,25.16606653551,1.183696527617,29.68538324448,1.194779353827,35.8599277229,1.168400711143,43.59828953532,1.177647783416,53.39543343467,1.158161496921,65.8727886095,1.18322772975,80.88528851279,1.157019565332,101.1248539761,1.158882700582,124.6460972795,1.188992413034,154.4813253451,1.162667396928,190.6199181205,1.164498073376,234.1029103048,1.181698746246,287.4490082362,1.158566459086,345.495271893,1.205360552384,417.078215909,1.216729097202,496.7828839608,1.191636414305,596.9528340776,1.183945532932,723.1322253459,1.214049796943,876.201577373,1.177858116392,1048.716841538,1.198212567646,1248.82778868,1.228043134398,1500.004498211,1.17317292011,1780.129875919,1.287587416214,2135.878281179,1.166929701318,2536.865527051,3.685110482222,2757.099434125,4.485706842234,2785.549320956
4.389170654581,10.71600229144,3.76157878371,10.80150928656,3.162410158665,10.84419563811,2.556363049704,10.77748168319,1.893398387501,10.63332164533,1.165855778773,11.50940337103,1.214171169768,13.34596260738,1.177941581974,15.56004631609,1.169867686734,18.05585711193,1.171308857555,21.22607630712,1.201022572619,25.16307151766,1.193065529067,29.58468519778,1.2041775682,35.85566002682,1.187094964215,43.4713928907,1.188886690101,53.15491129881,1.181358102739,65.57409607072,1.192625944123,80.87566234088,1.166417779704,101.11281909,1.177685621088,124.7072655983,1.198390627406,154.4629404963,1.1720656113,190.5972324117,1.173935238311,235.1006427406,1.194484442379,286.1485760199,1.167964673459,345.454154442,1.216630619518,416.654179324,1.229379857457,497.9264333861,1.201042743378,597.4256857196,1.193343747305,723.0461652571,1.223252215182,876.0994727833,1.187256330764,1048.592033569,1.20763999494,1252.780211007,1.23744134877,1499.825982421,1.18751298714,1781.363717518,1.296985630586,2135.624089942,1.176327915691,2536.563614254,3.696062082135,2752.702190235,4.495105056606,2785.217812258
4.398568868953,10.71472697819,3.778325670935,10.84654056583,3.176801000536,10.88179697599,2.567849756159,10.77591404512,1.913741188367,10.72395250774,1.175253993145,11.50803363498,1.22356938414,13.3443743021,1.187339796346,15.55819451234,1.179265901106,18.05370828131,1.180707071927,21.22355018817,1.208828450887,25.08734968501,1.202492956362,29.67831793993,1.220757060744,35.75160511076,1.196493178587,43.46621935286,1.198284904473,53.14858532379,1.190756317112,65.56629208642,1.202024158495,80.86603731458,1.175815994077,101.1007856363,1.185491499356,124.3319909547,1.207788841779,154.4445578356,1.181463825672,190.5745494027,1.183333452683,235.0726633732,1.203882656751,286.1145214293,1.177362887831,345.4130418845,1.22601909625,416.1495035396,1.239209580693,497.9067840855,1.210450695391,598.0078366025,1.202741961677,722.9601154102,1.232650429555,875.9952080364,1.196654545137,1048.467240453,1.217047946954,1254.000960505,1.246839563143,1499.647487876,1.209590583475,1794.937004577,1.306383844958,2135.369928957,1.185755342985,2544.591599181,3.705421345945,2740.367748616,4.504503270979,2784.886343014
4.407967083325,10.71345181672,3.787723885307,10.8452497172,3.186199214908,10.88050193149,2.584635593947,10.8682498099,1.926565835062,10.7222109832,1.184652207518,11.50666406194,1.232967598513,13.34278618585,1.196738010719,15.55634292897,1.188703066042,18.13065209339,1.1901052863,21.22102436986,1.219780050801,25.04733836234,1.211900908375,29.70723745144,1.232294310192,35.53082333977,1.20589139296,43.46104643071,1.207683118845,53.14226010163,1.200154531484,65.55848903087,1.211383422305,80.5036888485,1.183621872345,100.7965486609,1.19644309927,124.1336962974,1.217187056151,154.4261773625,1.190862040045,190.5518690932,1.196895667701,234.6899915252,1.213280871124,286.0804708915,1.186761102204,345.3719342197,1.2353880977,414.7378511517,1.251532116766,497.8532778295,1.219857024464,598.4815239214,1.21214017605,722.8740758042,1.242048643927,875.890955698,1.206052759509,1048.342462189,1.226446161326,1253.851721638,1.256237777515,1499.469014574,1.220241893097,1794.694908639,1.315782059331,2135.115798219,1.195163294998,2547.071131417,3.714741659192,2716.187677978,4.513901485351,2784.554913217
4.417404248261,10.75911189998,3.799249542325,10.89118345827,3.20008091728,10.93422419207,2.594033808319,10.86695637764,1.938574664538,10.72058049907,1.19405042189,11.5052946519,1.242365812885,13.3411982586,1.206136225091,15.55449156596,1.198101280414,18.12849436141,1.199503500672,21.21849885215,1.229178265173,25.04435747435,1.221299122747,29.70370198807,1.241692524564,35.52659481046,1.215289607332,43.4558741242,1.217081333218,53.13593563224,1.209552745856,65.55068690396,1.220781636677,80.49410809082,1.194534521696,100.1967809207,1.205841313642,124.1189231251,1.233766548696,153.9780248836,1.200260254417,190.5291914829,1.209008272605,234.6368953967,1.222679085496,286.0464244061,1.196159316576,345.3308314472,1.244786312073,414.6884931297,1.259577139125,498.0444607337,1.229260107657,598.7374116844,1.221538390422,722.7880464377,1.2514468583,875.7867157667,1.215450973882,1048.217698774,1.235844375698,1253.702500532,1.26566520481,1504.214692775,1.22964010747,1794.481321694,1.325180273703,2134.861697725,1.204561509371,2546.768004049,3.724139873565,2715.864424022,4.523299699724,2784.223522864
4.431247000069,10.76506796564,3.81599642955,10.93658858739,3.214471759151,10.97213769641,2.605520514774,10.86537572504,1.952749887222,10.81279959532,1.203448636263,11.50392540483,1.251764027258,13.33961052033,1.215534439463,15.55264042327,1.207499494787,18.12633688622,1.208901715045,21.215973635,1.238576479546,25.04137694111,1.23069733712,29.70016694545,1.251090738937,35.52236678438,1.224687821705,43.45070243325,1.233660825762,52.98173249338,1.225682297574,65.12469051233,1.23017985105,80.48452847336,1.203932736069,100.1848564848,1.215239528015,124.104151711,1.245303798143,153.027143352,1.20965846879,190.5065165715,1.217880109535,234.670381642,1.230484963765,285.1856407986,1.205557530949,345.2897335663,1.254184526445,414.6391409817,1.284016716137,498.1262352339,1.23865994497,598.7752203101,1.230936604795,722.7020273096,1.260845072672,875.682488241,1.224849188254,1048.092950208,1.245242590071,1253.553297185,1.275073156823,1505.680448152,1.239038321842,1794.267760167,1.334578488076,2134.607627472,1.213959723743,2546.464912757,3.733538087937,2715.541208536,4.532620012971,2759.656483828
4.445637841941,10.80239493497,3.831288003187,10.95840198082,3.225958465606,10.97054174466,2.622306352562,10.95847806169,1.964236593678,10.81122682009,1.212846850635,11.50255632072,1.26116224163,13.33802297102,1.224932653836,15.5507895009,1.216897709159,18.12417966779,1.218299929417,21.21344871838,1.247974693918,25.03839676259,1.240095551492,29.69663232354,1.260488953309,35.51813926148,1.234086036077,43.44553135778,1.24519807521,52.654547163,1.237669487848,64.95682618709,1.237985729318,80.24233085487,1.211738614337,99.88337576412,1.231369079732,123.2976320037,1.254702012516,153.0089315657,1.219056683162,190.4838443587,1.227319071296,234.8561690803,1.241436563678,284.7308038055,1.214955745321,345.2486405765,1.263582740818,414.5897947072,1.293281387048,498.8591535729,1.248058159342,598.7039599695,1.240334819167,722.6160184187,1.270244909985,875.737785189,1.243648862879,1048.225322779,1.254640804443,1253.404111594,1.293358282148,1507.161251203,1.248436536215,1794.054224056,1.343976702448,2134.353587456,1.232244849068,2548.969304054,3.741343966206,2707.369481297,4.541940326218,2735.306215968
4.455036056313,10.80110934012,3.84423002323,10.98058559671,3.242744303394,11.06454521924,2.631743517497,11.00518243198,1.976245423153,10.80958279968,1.222245065008,11.50118739954,1.270560456003,13.33643561064,1.234330868208,15.5489387988,1.226295923531,18.12202270609,1.22769814379,21.21092410224,1.257372908291,25.03541693874,1.249493765865,29.69309812229,1.269887167681,35.51391224169,1.243445299887,43.25085851157,1.254596289582,52.6482807364,1.254923775709,64.83387618264,1.248937329232,80.11435393293,1.222690214251,99.72407372432,1.243356270007,122.9798220665,1.264100226888,152.9907219468,1.228454897535,190.461174844,1.246454076263,233.406050902,1.250834778051,284.6969179442,1.224353959693,345.2075524772,1.27298095519,414.5404543053,1.313191825642,499.815616364,1.257456373715,598.6327081096,1.249733033539,722.5300197637,1.285913469426,876.0427048822,1.252549975331,1050.43932018,1.264039018816,1253.254943758,1.312666014313,1504.963810953,1.257834750587,1793.840713359,1.353374916821,2134.099577674,1.248980916692,2556.489377316,3.752256615556,2691.259873407,4.55133854059,2734.980686711
4.466522762768,10.79953826529,3.855716729685,10.97898841618,3.252142517766,11.06322842584,2.645586269306,11.0112747182,1.990420645838,10.90256749922,1.23164327938,11.49981864127,1.279958670375,13.33484843918,1.243729082581,15.54708831695,1.235694137904,18.11986600109,1.237096358162,21.20839978657,1.266771122663,25.03243746952,1.258882242596,29.6571321142,1.279285382054,35.50968572497,1.251251178155,43.12070610678,1.271850577442,52.54862829445,1.263945537528,64.65191255558,1.265066880949,79.59371216234,1.232088428623,99.71220554538,1.252754484379,122.965186217,1.280679719432,152.5467352312,1.245034390079,189.9084470028,1.258441266538,232.8044273253,1.260232992423,284.6630361157,1.233752174066,345.1664692678,1.282379169563,414.4911197755,1.323025042379,498.8270508601,1.266854588087,598.5614647294,1.259131247912,722.4440313434,1.300628236896,876.084659813,1.269713559386,1055.312772704,1.273437233188,1253.105793674,1.320471892581,1500.435006997,1.26723296496,1793.627228071,1.362773131193,2133.845598121,1.260989746168,2556.100622109,3.760062493825,2683.161214641,4.560736754963,2734.655196196
4.483308600556,10.89207645934,3.872502567473,11.0730642679,3.261540732139,11.06191178914,2.659977111177,11.04945538877,2.001907352293,10.9009816668,1.241041493752,11.4984500459,1.289356884747,13.3332614566,1.253127296953,15.54523805534,1.245092352276,18.11770955276,1.246494572535,21.20587577131,1.276169337036,25.02945835489,1.268251244047,29.5565299003,1.288683596426,35.50545971125,1.262202778069,43.05193373713,1.280872339262,52.40114460901,1.275184444213,64.36068510232,1.277054071224,79.38855272618,1.241447692433,99.2654102537,1.262152698752,122.9505521094,1.29221696888,151.604692538,1.256571639527,188.7356794271,1.26783948091,232.7767212309,1.269631206796,284.6291583194,1.243150388438,345.1253909477,1.291777383935,414.441791117,1.34037516651,496.0507985873,1.276252802459,598.4902298279,1.268529462284,722.3580531566,1.31696098734,875.683136178,1.281287162692,1053.084047218,1.282835447561,1252.956661341,1.335868029931,1499.049685917,1.276631179332,1793.41376819,1.381058256518,2135.944187549,1.270387960541,2555.79642014,3.770975143176,2667.195652728,4.570134969335,2734.329744417
4.492706814928,10.89078019147,3.883989273928,11.07145363588,3.270938946511,11.06059530914,2.66937532555,11.04814039121,2.013916181769,10.89932399772,1.250439708125,11.49708161341,1.29875509912,13.33167466289,1.262525511326,15.54338801392,1.254490566649,18.11555336107,1.255892786907,21.20335205643,1.285567551408,25.02647959481,1.277649458419,29.55301237266,1.305937884287,35.43825512805,1.271600992441,43.04681011919,1.292111245946,52.16510129197,1.284582658585,64.35302552626,1.293183622941,78.87262774361,1.249253570702,98.96669637145,1.278282250469,122.1515293375,1.308796461424,151.164728149,1.265969853899,188.7132179618,1.277237695282,232.7490184337,1.279029421168,284.595284555,1.252548602811,345.0843175164,1.301175598308,414.3924683291,1.349773380882,495.9917634976,1.285651016832,598.4190034041,1.277927676657,722.2720852021,1.325356793964,875.8167322858,1.290675639424,1051.808490548,1.301120572886,1254.188916199,1.350258871802,1504.247514841,1.286029393704,1793.200333713,1.399465117808,2142.200410768,1.279786174913,2555.492254374,3.780373357548,2666.87822932,4.579455282582,2710.202951069
